TLMA,240338.51,1234812.34
TMAR,332019.63,1400622.58
TMIS,353201.71,1403424.81
TBO,330229.35,1294649.05
TGU,333033.77,1310845.40
TJO,341657.65,1391926.48
TJU,393718.81,1395710.13
TMA,344328.44,1353051.45
TRU,354010.53,1380024.97
TSI,423957.26,1414234.94
TSO,321747.44,1324836.93
TPPO,304536.42,1310803.50
TRAD,373613.22,1382849.19
TRAS,325921.00,1293722.89
TTRA,354626.37,1401555.78
TTTA,261503.59,1285956.92
TGAWA,333525.87,1304701.50
TIBRI,355829.74,1330824.31
TIGR,344050.43,1351016.70
TIGRA,382536.77,1391230.35
TIIDA,343015.59,1331222.52
TIKYU,414102.54,1411021.49
TILS,380602.47,1404105.50
TITA,345411.63,1364016.31
TKORO,440601.46,1440807.91
TOADS,360249.27,1401013.47
TOBBY,415507.29,1414535.87
TOCHI,362035.41,1394932.26
TOGYU,274348.29,1284526.91
TOHM,345111.41,1372825.81
TOH,360356.84,1395253.88
TOJYO,345255.51,1331648.60
TOKKY,380352.03,1385327.41
TOMAM,430820.50,1420204.10
TOMI,323420.31,1284645.36
TOMMY,343838.91,1414011.70
TOMOH,341649.57,1350020.33
TOMOK,352823.80,1364705.46
TOMOL,281858.56,1411949.03
TOAR,294903.09,1314839.47
TOBI,351053.48,1340104.31
TODA,334343.84,1352239.26
TOIK,320013.70,1455947.09
TOOH,335248.80,1315008.93
TOPAT,255821.68,1292724.47
TOPAZ,380516.76,1410833.50
TOPOS,365435.44,1422853.35
TOPPY,313907.95,1304513.84
TORAM,353636.78,1395010.99
TORII,251646.78,1260631.54
TORIK,320217.21,1310535.56
TOSAR,333002.09,1343555.24
TOSKO,353615.45,1384409.28
TOTTORI,353138.28,1340953.59
TOZAK,310633.03,1304812.92
TOZA,351615.44,1342904.17
TRACY,343949.27,1344547.82
TRIK,344751.23,1371705.45
TRIPY,345801.21,1344003.37
TROUT,424511.19,1440740.69
TRUGA,354546.33,1361225.60
TSUGA,353613.73,1400959.28
TSUGU,351740.67,1374350.83
TSUKA,434958.12,1434523.20
TSUO,351958.40,1340912.27
TSURU,405545.68,1402636.82
TUBAS,254525.88,1311131.24
TUJU,325158.26,1305441.47
TUKBA,360508.01,1400114.82
TULIP,364416.93,1371251.54
TUMGI,284357.05,1295300.74
TUAS,334009.92,1354309.92
TUTO,230015.74,1290452.76
TURFY,330945.09,1343832.26
TWIS,354955.80,1403733.96
TYLR,352650.48,1403807.77
TYUB,434339.04,1422434.78
UB,335608.26,1311700.71
UBUDO,265711.48,1282936.68
UBUYU,335624.63,1350204.59
UOH,345008.72,1361333.66
UKATA,300003.09,1402046.24
UMAJI,334531.91,1340938.57
UMAKA,331544.53,1303908.27
UMAKI,243721.70,1245115.01
UMDA,344247.16,1353124.04
UMUKI,351219.06,1394849.16
UAGI,343915.80,1383640.61
UIY,452547.09,1415510.72
UODA,341805.39,1381621.99
USHU,335740.45,1323845.52
UPDOB,300014.51,1465105.14
URAGA,351351.16,1395000.94
URAJA,344223.72,1334511.28
URASO,261734.30,1273828.70
URUMA,285812.24,1263445.48
URUSI,364909.15,1370753.52
USHIO,330640.90,1351123.60
USSAH,334430.81,1312104.12
USUBA,383214.02,1400944.88
UTARI,431402.76,1440528.81
UTASI,433131.57,1420126.12
UTAZU,341803.78,1334819.97
UTIMA,245048.13,1252101.67
UTIBO,345647.02,1395343.90
UWAJI,331031.82,1321636.62
UZUPY,340603.89,1344637.86
VACKY,351424.25,1434841.22
VADAR,350557.36,1395143.86
VADM,342813.00,1403913.00
VASKO,250015.82,1420212.95
VGAL,380422.75,1405919.92
VGAR,300026.75,1304445.23
VLLA,342646.32,1330427.68
VTO,345907.78,1364521.64
VPOX,353403.00,1412931.00
VRDI,334110.00,1350242.00
VSL,343407.36,1391042.07
VIRGO,353618.78,1402924.99
WAIDO,244131.84,1251948.46
WAITA,331122.06,1310519.37
WAKAH,372200.29,1403525.61
WAKIT,350157.85,1345531.99
WAKKAAI,452426.49,1414820.33
WAKOH,370534.74,1394824.04
WAKSA,425931.01,1413812.95
WAPPA,394204.07,1403305.58
WAPPY,450653.46,1414727.23
WASBI,345407.47,1374620.92
WASYU,342817.50,1332301.14
WAVS,343412.03,1392129.14
WAZZ,315801.01,1303631.04
WBBS,354820.03,1404731.16
WBR,315914.74,1345950.00
WLDA,352941.37,1395956.68
WDY,343209.46,1345030.81
WHAL,255203.25,1310446.65
WHIT,425559.28,1413941.31
WILBA,344018.45,1365058.44
WIMPY,343114.85,1342909.28
WISHU,370821.23,1403444.58
WOODS,273504.47,1285914.86
WOODY,330736.58,1312932.11
WOOJI,260030.33,1273932.23
YABAH,332231.35,1311336.17
YACHI,402925.44,1404004.97
YACKL,305748.41,1320250.58
YADAR,352636.85,1364812.50
YADO,282042.45,1293223.32
YASU,393709.77,1400444.76
YAGA,370046.69,1394751.95
YAG,412358.17,1405329.09
YAGYU,343239.31,1355738.06
YAIMA,241144.31,1241157.53
YAITA,365231.19,1395743.33
YAKMO,353012.32,1324646.85
YAMAGATA,382319.04,1402128.63
YAMK,332105.88,1303539.52
YAMGA,330605.92,1304507.29
YAMJI,363316.81,1362242.51
YAAG,352904.45,1393005.04
YAAI,334622.91,1315917.13
YAAT,373208.30,1394337.90
YAKS,340748.99,1342925.30
YAORO,352330.23,1324327.78
YAPPA,354024.49,1333205.16
YARII,361613.58,1371252.50
YASAKA,341322.69,1314151.17
YASSA,342742.04,1331553.70
YASY,332848.86,1334451.13
YAYOI,391910.08,1395933.76
YHUKA,412632.43,1404728.04
YOBKO,333536.80,1294900.62
YODAI,423658.24,1414319.81
YODOH,343937.68,1352134.86
YOHCK,430010.79,1414716.63
YOHRO,345816.79,1400935.87
YOJIL,245415.43,1250741.00
YOKAT,331823.98,1304954.81
YOKKA,350040.01,1362740.70
YOKOH,422610.61,1414515.92
YOKOSUKA,351520.97,1393515.08
YOAM,275544.03,1285311.99
YOX,380434.29,1401745.80
YOKA,434756.54,1422410.81
YOOH,355327.58,1393603.41
YOROI,450031.10,1414708.08
YOSAK,334704.71,1340638.39
YOSI,423957.33,1414248.27
YOSHA,423515.29,1415204.35
YOSHI,331014.59,1385726.94
YOTI,423100.02,1414421.48
YUBAR,350052.41,1333511.03
YUCCA,380906.50,1410132.24
YUDA,341031.70,1312909.24
YUDOH,423005.37,1434446.54
YUGAF,272752.51,1280918.83
YUGAP,243210.30,1244130.30
YUGAR,351055.46,1391302.35
YUICK,360836.34,1331303.25
YUIGA,350210.36,1392941.35
YUJU,375738.75,1385918.27
YUKII,422603.49,1414503.88
YUKSA,320313.27,1303258.90
YULIA,314300.82,1350434.73
YUMIK,433058.76,1444246.04
YUY,425848.26,1414742.83
YUTA,243329.91,1242223.28
YURAH,384631.78,1393210.43
YURIX,272916.99,1273653.64
YURRY,332622.10,1303817.82
YUSK,262329.63,1281418.78
YUTAH,252105.99,1254305.05
YUTA,334759.59,1294837.31
YUUO,344041.62,1365055.02
YUUPA,323630.58,1342655.02
YUWA,393701.66,1401112.97
YUWA,281109.84,1292733.32
YUZKI,250607.01,1251503.60
YVTT,263233.48,1273928.25
ZAHA,383333.09,1405220.04
ZAKRO,335830.34,1293904.60
ZAPA,262432.37,1273906.66
ZARO,321541.71,1314826.25
ZBRA,363438.83,1362801.24
ZLDA,341921.78,1350518.74
ZOROH,335440.97,1334748.09
ZUDA,381020.47,1402707.72
ZUWAI,363749.89,1365659.31
